Individual	Species	RB	ZB	MB	GSL	RD	CDM1	BaL	D	BuL	OccW
MPEG28540	PRO	-1.80686794343801	-1.27473037259527	-0.362918456297333	-0.206291157175258	-0.537181091347458	-0.616292353508373	-0.708894660123416	-0.142678360445427	-4.44098858795114	-0.248905599911583
MPEG28543	PRO	-5.87354244309539	0.027276645267022	0.285735128172749	0.41026868881631	-2.17950214143488	-0.728200297280548	-0.16198374895023	0.445463995083015	-3.51709812375665	-4.08116561410646
MPEG28546	PRO	-1.52626910867302	-1.2753673360568	-0.734757279193854	-0.839660316884805	-3.7364920443532	-0.999655853506364	-0.655193581831575	1.23485600149145	-2.11801264574492	-2.62855744677906
MPEG28558	PRO	-4.48537451488093	-1.15577778514087	1.5232819039647	0.257899584399118	-1.94172436822813	-1.46057667014107	-0.108141607703803	-0.369484765661488	-3.46201589920414	-0.432446352464474
MPEG28559	PRO	-2.05493362574694	-1.08581765657826	-2.07088211797422	-0.714149363998642	-2.17965202058724	-0.590954477232852	-0.0488002632680287	1.05520479625142	-1.90600209148523	-5.09410721989509
MPEG28562	PRO	-0.492120910851557	0.890908587889594	-2.7769685145865	0.0141804797341258	-2.07291701005977	0.220630608072058	0.573066371823893	-2.45701369146183	-6.425565336458	-5.31340458308143
MPEG28564	PRO	2.02978604947581	1.46928193100673	-0.233864318732635	-1.40174297074034	0.746575629949525	0.211671721062223	-1.3722134774299	-3.02858899606268	-3.0239607762903	-0.185758249947362
MPEG28567	PRO	0.271807199800739	-0.214301351032871	-1.37618228152632	-0.912170048208219	-1.25850817895111	-0.0806838331503237	-1.98988679847148	-1.9713078153241	0.653865879475992	-4.27401346744682
MPEG28569	PRO	-2.98696871691599	-0.52458825890759	0.492399330254674	-0.548544727739963	-2.10105397407059	0.0377587372056554	-0.386335587228284	0.0808231855437797	-1.02888634425285	1.96089369067371
MPEG28570	PRO	-3.77272120641081	0.754534950166553	0.597766114073283	-0.389881615311273	-1.77908657169916	0.250633705391113	-0.370639333745927	-0.28562958279089	-4.9688437429771	-2.81008528922127
MPEG28571	PRO	1.86770392611941	-2.8444387996231	-1.94016718999071	-0.821822790955223	-0.354276824258514	-0.409892337185055	-0.913934787786492	-0.0909186620223762	-1.1060070172652	-2.24006644466826
MPEG28572	PRO	-2.39093788274155	-3.26972554939964	-2.00199067770507	0.503233616585608	-2.29541282645102	-0.631546469214832	-0.513297642181534	-1.04154850208476	-2.83638113569014	-3.34516845947578
MPEG28573	PRO	1.9472602639703	-0.959582426750508	-0.182548841293482	-0.548814515278076	-2.10632577018416	-1.24039471143926	-0.302835193041148	-0.442699838628647	-2.75634653773225	1.09549068609022
MPEG28574	PRO	-0.527865714839938	1.02569710250877	0.0295922983477621	-0.787137220960571	-2.58929413150636	0.17465865748958	-0.725349384446836	-1.58426623723326	1.09244573754712	-1.24061357419974
MPEG28575	PRO	-1.66869660548492	1.56002599646384	1.00892745468141	-0.405208723249205	-0.488495023432662	1.1764127855988	-1.19938739204767	-0.575444697088695	-2.03110759791684	-0.683826328267798
MPEG28576	PRO	-0.181313542818878	-0.345255866011939	-0.713105135887288	-2.15389693474388	-0.789860000003893	0.641384744995904	-0.454273450536359	-0.98362598973173	2.01960077336274	0.348359015393503
MPEG33879	PRO	-1.74218209594761	-1.54686096158046	-0.622252136509965	-0.614782030867763	0.714448328079779	1.01965235497874	0.816684733475728	1.36872943214489	-3.03795081174417	-4.62096053260255
MPEG33880	PRO	-6.10134141751574	-1.67121608645252	0.581393130906733	0.669402798915018	0.844503226294904	1.91623777255721	0.307769415396536	0.65456958159387	-0.459262771666432	-3.56916737753444
MPEG33881	PRO	-2.83084391982617	-1.47188858178157	-1.91571211789442	0.93589792385415	0.440257452489833	2.05499194767475	-0.0228629094216714	0.0248864280052337	-0.824926502976575	-1.55710129374588
MPEG33882	PRO	-2.50509083413043	-1.25321647959143	-3.41590728182535	0.996980384259614	0.913479821344135	1.70405295779366	1.20301404974166	0.927726980853534	-3.9251571408748	-0.849015738505774
MPEG33997	PRO	1.10384197396085	-2.36475366744101	-3.72438982571737	1.46628139475692	-1.36657192103093	-0.48485741731211	0.946174365014323	1.63600292419791	-1.51492009862631	-4.59233776904435
MPEG42408	PRO	-1.47057828532657	0.49228900459263	-1.99355565336597	0.244579941655683	-0.797970582565954	-1.44724473603947	-0.121461250447238	-0.120774689433954	-3.61226088212715	-2.08889373757336
MPEG42431	PRO	-1.72334241263579	-0.238887868361579	-2.53088527904608	-0.433567100199366	-1.29603852026628	-0.00513868392856361	0.217717695900491	0.465820398297785	-4.35551033433615	-2.19343245616838
MUSM11258	PRO	-2.57418034362718	0.922701715693752	-1.07510748598767	-1.02075110811843	0.200308207113173	-0.148140630304607	0.506800412429941	-0.712700645801001	-0.909578161662506	-0.314957547147165
MUSM11262	PRO	-0.216386940655413	-0.585508564112969	1.64465367374008	-1.21549694996841	0.0678985129301652	1.18618435952552	-0.844125191492408	-2.96238847214427	3.7472151413882	1.06059183322125
MUSM11283	PRO	1.06459416874547	1.75703719615859	1.62206386581902	0.213647206495544	1.6909845630241	1.66060201535984	-0.852790621723267	-0.623012537942879	-1.70381831035503	-1.1835243023315
MUSM11297	PRO	-2.52093220096337	-2.35439917155623	0.185190344128951	0.295101632439264	0.4344921302261	2.31615738379238	-0.0331036672511373	-1.1466812040171	-0.781879626972136	-3.02195753843337
MUSM11299	PRO	2.65951141005011	1.68609119555239	0.0176005142849664	-0.393436553910178	1.40806643929617	-0.544159935107524	0.277501173017292	0.411710983667104	-5.90151543171485	-1.6741220263793
MUSM11300	PRO	1.38892207516715	-0.147668885552025	0.444366314612736	0.85184169572277	0.898170089987594	0.679324578772988	1.49074434002417	1.29085536525605	2.17992997126718	-0.547528253752497
MUSM11314	PRO	-1.24009100406407	1.0070104117114	0.00693426505879571	0.642217171856967	0.44392343140251	0.072089903450601	-0.276423844481164	-0.608767017331668	-5.59625164240045	1.53587978375549
MUSM13342	PRO	-0.0910280323818986	1.38470289707518	-2.89056642427598	0.397606612157293	1.89275789655513	1.75188791753982	-0.227151969633475	0.315762321278319	1.05425249390319	1.65153010123457
MUSM13343	PRO	0.394491957072659	1.01340187228884	-2.75909239024905	0.0787988404482675	-0.477772703070534	0.129611137074863	-0.609503406222424	-1.28006022510626	0.239998773240158	2.1231014755174
MUSM13344	PRO	-1.37137941033117	-2.09420426815931	-0.0297361451638161	0.542496931641058	2.2020262397439	-0.16512615036278	-0.204144533091048	-0.347726494875853	-0.89585212891622	0.666288475648766
MVZ153616	PRO	-4.87485365512265	0.622031477086356	-1.91003591668399	-1.20429746088709	0.203405246957067	-0.263558510353111	-0.687654981359197	-0.7285240415555	-2.52852113607198	-2.24823230600972
MVZ155034	PRO	-5.69357589841802	-0.623470515024334	-2.35227220383711	0.276414368829929	-3.63202270184911	-1.01711345958098	1.47751368425041	1.20396325853123	-3.92096473149875	1.09848662685354
MVZ155036	PRO	-2.32271638078071	1.53826195816206	-0.264939951421981	-0.615261416274624	-0.140675267862164	-0.0541750249901748	-0.691475389108087	-0.52005035516015	-2.49012276050224	-0.178352261350409
MVZ157855	PRO	1.79512905251053	0.208460322188925	2.12050305844749	-1.91487010055522	0.415822494642895	-0.242544993734853	-0.620281625966996	-2.13087881471516	1.47662171038581	1.09358448400919
MVZ157934	PRO	-0.663083534504758	-2.52238769146452	-0.407623604715465	-1.26072994640184	0.0526878013021785	0.195987416301165	-0.0811247673289807	1.06681583897357	-4.99737344777766	-1.299463442098
MVZ157948	PRO	-3.54016301402108	-1.10235749043166	-1.75338818749174	0.446005884003954	-0.286926880885574	-0.593904718507561	1.85351384637468	0.448306543042327	-4.60930749056731	-2.16428225112428
MVZ157966	PRO	-7.21812935973957	-0.231800132698493	-2.26487895610223	0.516743404878137	-1.45766608341213	-0.253835953035357	0.938123356737284	1.06219102305969	-1.92160814092622	1.02693239753831
MVZ160093	PRO	0.744923371521228	-2.69251594652752	0.531313802287485	0.496639977699339	0.363975937022304	-0.503801877855548	-0.720271621029423	-0.24136416230287	-3.97944619486851	2.41925860030777
MVZ166814	PRO	2.37424114951978	0.960060579933503	-1.61877672734152	0.368074818532522	0.7802520100347	0.818935705731257	0.206076225170936	1.319591618534	-0.561442663710842	1.54652958646629
MVZ168942	PRO	-0.197676362623447	-1.48406070838101	1.07256711903956	-1.12220708678231	-1.00641678395626	-0.000896833277014661	-0.280336607234092	-1.23500255762869	3.1172906696677	3.15935059660013
MVZ168943	PRO	-3.55150626353036	-0.944721570815	0.147470300922924	0.517983845847045	-1.63363931262132	0.760105621796229	0.407338786313949	-1.52063115392276	-2.67843017473775	1.82328201216343
MVZ168947	PRO	2.42964800015735	-0.349847217129414	-1.85021690824124	-1.06959260914759	-2.04269871629001	-0.845823199145744	-0.140399458638227	1.00718569099885	-5.29802211316659	-4.8936603642095
MVZ168955	PRO	-0.232818134994676	1.65459501023131	1.82161616329158	-0.254243720362797	0.721925331556871	1.32580299688815	-0.606278806681393	-2.13902513459504	1.41574185212401	-1.64000117641436
MVZ168956	PRO	-1.50061056927747	0.699227631437679	-3.95731086450873	-1.46759072830333	-1.60181835977204	0.34081711338682	-0.0857488243519957	0.607421426220204	3.20632020447765	0.419326286014619
MVZ168958	PRO	-0.983364161837574	-0.675253594465782	-0.575201631490965	-0.0434243916493614	0.210474208317832	1.30343003752978	-0.263216028256644	-1.46914370403582	1.95223794885597	-0.84820525822288
MVZ187184	PRO	1.96318878239563	0.22759351350299	-0.226798166306389	0.16073492042303	2.209421993547	1.93579031185463	0.209688667407522	3.36738628173123	5.00285148728614	1.5184652702497
MVZ187185	PRO	2.44511855284363	0.762159474126767	2.58846562623707	0.426835465980752	0.889052928296663	-0.581951746874915	0.666770980263619	1.20925446925961	6.49555920485771	2.35184035377198
MVZ187186	PRO	0.618689022598525	0.733192821345472	-0.955769674739528	0.760851566241826	2.48990951537584	0.525470781227475	1.21316572287794	2.45740403943882	6.87222617818695	1.20616881261136
MVZ187187	PRO	-1.9157250472334	-1.06341543002997	2.1190164340609	1.05479272618962	2.33514894068568	1.12843594520967	1.19095803160159	2.65622613903073	3.57249482668672	-0.269981781895022
MVZ187188	PRO	-0.230472153199372	0.0617711651663891	3.89197215744161	0.708338880700196	0.503294118595664	-0.627868171088668	0.0178441087384266	2.4115986479568	2.98575107916503	2.39684612371064
MVZ187191	PRO	1.30141247416813	1.65650720041898	3.29468458443812	0.559469265307174	1.02793252238686	2.02161643652733	0.0315586438067139	1.12966695112098	4.34247791802468	2.72370831757677
MVZ187193	PRO	-1.00859593582011	1.80719697583277	3.14068112865532	-0.128153111812073	2.60777910062148	-0.0330115056635409	0.347765209182219	1.29944586865748	2.88797678649077	3.21499624561895
MVZ187194	PRO	1.33541709766106	0.0430911433591608	1.82780304390955	0.870157128148646	-0.605321460656159	2.01844368448145	0.784768401846344	0.717986427399809	3.91702003937981	-0.465808319415365
MVZ187195	PRO	3.88129132637457	2.95073518244638	2.55936827891731	0.156428516116693	1.50599354689144	1.21620092103267	0.611561911582749	0.76511448214132	4.28503759041546	2.37107039860554
MVZ187203	PRO	-0.562760915241732	-0.478640118495374	3.33040474901918	0.777779720166887	2.56500384693201	1.72791772247788	1.10409166323591	2.10302150828573	3.28071859998013	4.11603355280999
MVZ187204	PRO	1.24880331384552	1.80742537147441	2.14390704629198	0.0866740066707972	3.1635403383558	-0.183243665078913	1.18023061487493	1.89710193658165	3.62818520844724	2.79763025663434
MVZ187205	PRO	0.405173195783342	-0.718987724388937	1.60992911132779	0.514127857839641	0.117331149499758	0.699030072550473	0.673783513031214	2.35647011507221	3.49076494929583	2.22449868314969
MVZ187206	PRO	0.708708760027234	-0.979851089378608	2.56528899043974	0.659612410649711	-1.33773286830848	-0.590327829574647	0.752959093871545	0.0341572231360723	2.25224738209173	6.33805911779703
MVZ187207	PRO	3.81560426256716	0.573095805297008	1.39906697094811	-0.955115722102497	1.14483688812246	3.13313106256781	-0.92914244636849	1.15226186123778	5.9702001382549	5.07663107270428
MVZ190668	PRO	0.903785440892643	1.22314504049212	0.239583983620472	-0.720234056624633	-1.61661621815601	0.537280123058011	-0.114940775350411	-1.69262980711462	0.439983418230395	1.69797113576314
MVZ190678	PRO	2.54646248483391	-1.35416512723926	-0.764746453760332	-0.088222142722518	-0.569814289229531	0.0706658959236567	0.378992450361046	-1.07074909453177	0.848351727101706	0.646130158033475
MVZ190684	PRO	0.697781831436325	-0.293208494278195	-1.06843806883139	-0.115509808884705	-0.76338690714982	-0.402378942823909	-0.611332571511987	-2.12198273351438	0.300790014031987	-2.011365944976
MVZ190689	PRO	-0.105478392094319	0.528099819553439	1.10687574570844	-1.24217028360907	-0.801165193201291	1.02274269275915	-2.47448325034293	-2.17801939744108	-1.13635509058514	2.6170199503241
MVZ190692	PRO	-1.70219128201149	-0.564219805770655	-1.19941135644428	-0.310128814739421	-1.0471963139627	-0.709577785905249	0.32144665423026	-1.20273119200989	-3.19397812514438	-1.86304746984017
MVZ190693	PRO	-2.19391649696206	0.465292044900181	1.68556290165864	-0.88884695719454	-2.1289404991591	-2.32530891177622	-0.756410753138996	-0.459119324733528	1.02805218448258	-6.40377661542614
MVZ190696	PRO	-3.37258588187812	1.1373163889802	0.0828765599606916	-1.15715466050113	1.12048886567341	0.603763969267279	-1.37798052720512	-1.73677707890579	0.458098236953989	4.5357036969813
MVZ197574	PRO	1.43537737157289	-0.205063360931386	0.998921260134926	0.267144577954246	-0.791701386681873	0.420559730975664	1.05336372196269	1.23245950006938	3.16265535053403	0.599430093569222
MVZ197576	PRO	1.27696433444622	1.42900568080907	-0.321078903924602	-0.849793908682749	-0.623071448004003	2.22707204839124	0.24202767775474	1.62136446719117	0.703421044069397	1.5381122187641
MVZ197578	PRO	2.06692287798659	0.564944007203629	0.519558755200694	-0.129711615264217	-2.27325382099788	-0.615273599543264	-0.054172536661253	0.7959953141597	-0.588748198432326	1.46044786677664
MVZ197579	PRO	-0.913754306841382	-0.419568594366265	-1.37997356931822	0.318482318709341	-0.0899447859311151	-0.0384991647431846	0.197731091184194	1.91300061901602	1.71773654343322	-0.811962500659051
MVZ197580	PRO	0.438634912334761	-1.05592924903841	1.19820035151474	0.763436273862167	-0.934407088697697	-0.152332933515112	0.995486545534776	2.96843781875742	2.21956446910336	1.19966017913565
MVZ197581	PRO	-1.61482709640748	1.20477298817337	0.379786450506666	1.42914958944688	1.01857053622956	-1.12074182122989	1.77516774074449	0.862325217682093	0.763262494380286	2.22797721952466
MVZ197582	PRO	-0.435514072403879	0.393945778157955	1.74918699788596	0.275414181903051	0.808880815416885	0.465040965579707	-0.899558393119342	-0.984400776573146	3.58615149067194	1.21059919712233
MVZ197585	PRO	0.35380248733836	1.44014486801809	0.296724398269985	0.0993183729542424	0.806273287604491	0.0496370328152875	-1.02544398139168	-2.72042586175372	1.35614972565185	1.77045840880951
MZUSP21255	PRO	-1.24969233466351	0.678938848466861	2.06897401525025	-0.26526791231015	0.643364947758781	0.775754343204938	-1.13800876035462	-4.35537895405875	-5.44040057042725	1.30301463145715
MZUSP21257	PRO	-2.74977849689332	-0.343283921335615	-1.15312746421888	0.956518781663489	0.514478515822064	0.890113426719076	-0.275002033124608	-1.10703724847439	-4.86276853441811	-0.413925309185004
MZUSP21258	PRO	-0.779415515719165	1.15105487747485	-0.458989252778735	-0.234951486810664	0.601556881744713	-0.274247123223049	-0.642975256768432	-1.02076464526049	-2.99090587580111	1.68688816813627
MZUSP21260	PRO	-2.76621391258909	-0.483692522130184	-1.89976311167362	-0.381485571741577	-1.5276142595296	-1.00306745445628	-0.394138767631077	-0.802206282577509	-2.71898539559918	-3.31814455168558
MZUSP21276	PRO	0.174579297961634	-0.835790953237067	2.27897781870811	-0.00804669397024049	-1.40042362685306	-0.597962019859272	-0.046635382593653	-0.622946024535147	-1.51293661687155	2.64149136460373
MZUSP21278	PRO	2.43352937051428	0.762607018968154	2.34937464600402	-1.47545149550991	-0.13718457140027	0.618655597433018	-2.12605617937059	-2.97253824819499	-2.81607191429795	1.19498026459622
MZUSP26694	PRO	-1.05762954406189	-4.0513780790768	-0.327140209922181	0.632130873590117	0.732968045811729	-2.24680297880351	0.477277358244477	2.21614658989105	-4.28848182790907	-1.95805347518015
MZUSP26696	PRO	-0.866563551226688	0.559520886503456	-3.78968705428176	-0.741475597003691	1.97832840237627	0.312444074414731	-0.130833239135335	0.0950697218273511	-0.165635164355916	-2.16301163056971
MZUSP30365	PRO	-0.825930179368329	-1.40189396232566	-0.987870737800701	0.443412819055624	-1.38990305366662	-0.571526996239418	-1.02785764655879	-0.587653376780561	2.90227990757696	-2.4605203717717
MZUSP30368	PRO	-1.92910014294551	0.438025383322911	-0.829882102715481	0.0794188544266226	-0.346766128208942	-0.590704539132018	0.274092132518479	-1.13998869879019	-0.0742306607519137	-0.786181686787037
MZUSP30370	PRO	-2.7206646081962	0.716903191900816	-1.60177433793337	-0.0278077832031549	-1.15493169981092	-0.904638635132566	-0.888570207385862	-1.76543454549621	-0.382464796237785	-4.24233168289895
MZUSP30376	PRO	-1.11856985046736	-0.255793578968482	-0.642226259915522	0.322264325300035	-0.571581437339122	-0.964443982692624	-0.122022376589328	-2.68071972655648	1.67347744719769	-4.03165792463088
MZUSP30377	PRO	3.24916367886957	0.335313142197572	-0.562220232825923	0.191479512858542	1.22126520387543	0.246745690289051	-0.777810575408059	-4.911936682417	3.5703230025402	-2.37086193954579
MZUSP30379	PRO	-1.81333722541691	-1.0601246882315	-1.73656154380792	0.00680341678980131	-1.29939167251206	-0.667777032970861	-0.902481132657814	-1.33139869476034	0.486080475389415	-3.43169031076101
MZUSP30382	PRO	2.69285174882163	0.00980363107100929	-0.192407803332071	-0.0187540691640082	-0.181401208296799	-0.902980768900287	-0.502605664905144	-2.20830474139052	2.99380909738778	0.662068654274492
MZUSP30384	PRO	3.13892311197998	0.390296652854429	-1.42749294883666	-0.268462178017442	0.221648276800305	-0.124626933191902	-1.43826194492922	-0.345622878222136	0.524640808310915	1.58699328448082
MZUSP31924	PRO	1.78562537716163	1.91960034517652	2.12152341256812	0.165534210298488	0.987690130795836	-0.183987570864888	-0.495521469621713	0.279446520847085	-1.97197722348082	1.39496007062797
MZUSP31925	PRO	1.57505687745656	-0.158366405661799	-0.765298030935522	0.054616241709616	2.16513095798748	1.67816133699371	-0.286069521435011	-0.738761091141465	0.0857208038653091	4.64111471605107
MZUSP31928	PRO	0.494922107810255	0.971115407623352	-0.325158983144779	-0.488424055850488	-0.841862542333298	0.214616209309214	-0.68615093478807	-0.839047897155136	1.29793660074483	4.51368667815835
MZUSP31937	PRO	0.964766771694003	0.811828073584495	-0.113098057565016	0.206442456188169	-1.86758304082561	-0.58845747417985	-0.269708676437232	-1.30630025095749	1.19701824011211	2.60794040705645
MZUSP31939	PRO	1.88334284044434	0.215963852195034	-0.623931235081245	-0.822926244113834	-0.612217570531674	0.743522332387961	-0.29904411191281	0.530905495598361	1.93805825983788	3.57847629729242
MZUSP31945	PRO	2.36423263847476	-2.1518841164636	2.96094706838911	-0.614570931417496	-1.39792759624291	0.275744554019934	1.64835368801132	1.33042765129283	4.03110620061656	0.856165395491832
MZUSP31946	PRO	2.86004762927281	-1.13644810527429	2.10735524599971	0.58837037513917	0.154228216392466	-0.59723308347737	0.709647365814753	1.32504385642582	5.15868318927027	7.0997338235313
MZUSP31950	PRO	1.06064343981039	0.179521919632905	1.25918639606292	-0.452768413634346	-1.66695207877933	-0.638324309812438	0.0200617602874777	-0.940814270241167	0.631016604442848	0.676720162415842
MZUSP31951	PRO	0.729388923873971	-1.91824228060992	0.577616146349562	0.347743366517931	0.648958541287337	-0.514328577298644	-0.0665341527702974	-0.91930492607192	1.76900153743048	1.42421265770588
PNPA321	PRO	0.384663143355596	-0.148354508590536	1.24539011688817	0.265123334441455	-1.62533793898666	-2.20542969463097	-1.11601229462778	-2.77500645298945	3.82676493614625	1.66770080746564
PNPA357	PRO	2.02200374802057	1.18212466741938	1.47479313951565	-1.64051229756501	-0.507023706137556	-2.07776461510874	-1.52776066935782	-1.28666166844931	4.27507950132427	-2.21438871865478
RGM044	PRO	-2.26653041042572	-0.932741875484402	0.866100797312449	0.875099103553754	-0.00900947630867981	-0.866514752579748	1.29562687508341	0.936139585423281	0.120203230073834	-1.94100382813973
RGM156	PRO	0.505294158119909	1.26357580810917	0.738293611509504	-0.535521532635449	-1.05939279261712	-1.55868790212895	-0.19119615805796	-1.55030012395352	1.005877466235	0.75374225181047
RGM529	PRO	0.979324628347472	-0.831316323334851	-0.0727190992606852	1.59156262900212	-0.914502594727091	-1.12460865124024	-0.0553200614713921	-1.09232985776099	-4.30517884462106	-0.0473182617059248
RGM530	PRO	-1.78600250519279	-0.140677957741844	0.00359549217173198	0.295413908150429	-0.808817396135439	0.682362302873798	-1.1218359052071	-0.107272899127709	-1.25576988944092	3.01991544657607
RGM531	PRO	-0.390065513007282	0.477541306444099	0.73362612481142	-0.570183616055627	-0.770457271709947	-0.808490576262162	-0.163238051732586	-0.348521479777665	-2.29471722339617	-0.244127970162217
RGM848	PRO	-0.664069908686527	2.2212287566101	0.316685337402919	-0.696008245873937	0.51862663415228	0.65155296632621	0.585307339845636	-0.595348101231125	-1.34234990636163	-1.73444450203147
RGM855	PRO	1.62684167287012	-0.126929519569983	-1.00069039499193	0.104050781504768	-0.560254687439365	1.38667174922769	-0.216722063204439	-2.25861371379802	-0.643581982703491	-1.78091823240741
RGM857	PRO	1.52292448558722	0.0503941264626417	-0.365023641517471	-0.472138068533748	0.152281393751362	-0.456592616394314	0.0670627690609542	-0.5901940989684	-1.31486803488643	-1.61021416609855
RGM883	PRO	-0.916531084246881	0.960254937295854	0.36910642804038	-0.626963438856725	-0.604366693043496	-0.645522793854896	-0.274473028882478	-1.65510866894391	-2.7428775111336	1.30626227559796
UFES1388	PRO	3.46884034548451	0.390203719228703	1.43283969348177	-0.330446142520076	-1.56402375799666	-1.58057005037347	0.824443152936646	-0.147659121923372	2.84650331152655	2.50188995374761
UFES1390	PRO	2.17997516648514	0.789051968401177	0.415132914133815	-0.400251702224481	1.94430211067951	-0.242093143905892	-0.161603455782482	-1.01692267387085	4.46874344758154	-0.116660870303126
UFES1392	PRO	2.94280653888648	1.27995635641628	1.7248278326843	-0.777105768932608	0.05717608410325	0.249605913448853	0.477107050781783	-0.993395742406967	4.21947137391121	1.92946199508515
UFES1395	PRO	1.73381161533142	-0.982210497035478	0.819554717537882	-0.303998011120677	-0.961692855209155	0.699407937812354	-0.732448402850491	-0.638550195348613	4.92817686733048	-0.459491457134609
UFES1396	PRO	-0.776163769293577	0.0604820758505791	-1.45538604795434	-0.330743050847055	0.387186235198613	-0.834831750537562	0.236897214050728	-1.10596677557682	4.43770643062131	-1.51680771983239
UFES1397	PRO	0.896738162588054	0.201442369354332	1.4215234933261	0.0858063713130864	-0.349328111652266	-1.33040316826393	0.0374833333191659	-2.41590556083129	3.42796996649914	4.22289561064618
UFES1400	PRO	3.26776755926601	1.36508306992627	1.24497381407975	-0.590693945102475	-0.515641553387498	-0.877978051779488	-1.64525930162345	-1.24314222555638	5.35353744880533	2.73460479343393
UFES1402	PRO	-0.124008192825713	-0.621351300251344	0.381728158849271	0.0952942472033338	-1.6266484033538	-1.10417196388106	0.267110956281439	-2.85052293869058	0.0858186571722836	-0.146737080074467
UFES1403	PRO	1.39272257029251	-0.480177128389483	-0.21270222797212	0.598690023524482	-1.24734513579709	-1.49440826763638	-0.513053226129199	-1.48568810404242	3.8959891243857	0.697562241368864
UFES1569	PRO	1.96176858182406	2.19445261639449	-0.379954494001712	1.32335020267968	1.22233729921058	0.591863427430969	0.239486386702675	-0.14659810457078	3.36293839915735	1.83407562494567
UFES1570	PRO	-0.412185729084966	0.348076843986285	0.268152654485657	0.043941051937469	-0.583473119015382	-0.995919067088739	0.710951354377531	0.817963099072936	3.04555660221025	0.393114104278887
UFES1580	PRO	2.07550974281076	-0.388158100675824	1.77927819786091	0.0251651043007239	0.864791077637543	-0.575154899855977	-0.124440435731074	1.10083822907818	2.56357860449871	1.43989278537687
UFES1583	PRO	-0.664523149604371	-0.820787248971318	0.650855728123827	1.27497256447076	-0.840134395952553	0.308878317098872	1.16474102882984	0.807325852549297	-0.21989793448082	4.4837049750155
UFES1857	PRO	2.64029864707883	-0.895597883636885	0.884056441363906	0.131291126550151	1.34616570555618	-1.87470795788845	0.47537572153675	-0.574048471522588	0.64908761134824	4.00986198656243
UFES1858	PRO	1.17295553903646	-1.24453969560294	1.55251526970273	0.322096030185546	-0.537578989976506	-0.189674215665694	-0.345400597164308	0.328121229732115	4.10579926748634	4.6103038306561
UFES1859	PRO	4.00242538554931	0.731259242102743	0.756779745859762	0.170963118751504	0.682219010353965	-0.489952538792846	-0.430712580042694	-0.36324417590778	-0.125781938210204	2.24383144761968
UFES1860	PRO	0.86577738847815	-1.36566844371556	-0.757567779860257	0.610790698434279	-1.2049575954602	0.113489760061313	0.137644628780881	-0.419056631691482	1.68941254620271	5.05652096568677
UFES1873	PRO	0.0214043227829789	-0.391383642584269	1.34985335251481	0.90533325183699	0.146807012786848	0.975119331134696	0.12195668741662	-2.52674419347227	4.06827461775375	4.99105603107741
UFES1887	PRO	2.56185643383503	-0.251209530938057	1.33182248943389	0.546457490430227	-0.920758464936854	0.301820051508448	0.574418156256286	-1.75687715395296	4.58386951231653	-1.43097580875965
UFES2637	PRO	-3.31498818124084	-0.419789843711425	-2.03413912858135	0.532377220451876	0.262039915826757	-1.78597429408981	-0.247811659703415	-1.52119621837521	-3.66436697741849	1.11134501432302
UFES2638	PRO	-4.49576728557667	-1.72416283230292	-0.368343111614595	1.73789114778857	0.103065308891164	-0.823541112633032	0.825871188538698	0.100376078552996	-1.61896214559004	-1.9658193332651
UFES2640	PRO	1.53455929354141	-0.277096194109209	2.34979913870708	1.57683958812657	-2.75303307912528	-1.00672477721223	0.914348508571868	-1.23908565108574	0.229341764919301	-0.26604181434668
UFES2649	PRO	2.65025925078872	2.25993036377643	3.18106583992748	1.02788307527058	2.81711064484354	0.639423843580042	-0.310123935813287	1.01861157655821	5.00855697503559	0.523895269086604
UFES2834	PRO	2.73599565956116	1.42398841859663	2.52634967251224	1.68695077801182	1.64283494170834	-0.756819969386539	1.3137259846013	2.30884436986235	4.26367889669672	3.76943252721751
UFES2835	PRO	4.03619248646033	-0.486878187768212	0.369734701891377	1.172724944448	1.5589193718665	-0.0285646419009806	0.648499016718417	2.43554690208772	2.27906250395312	1.36401564957082
UFES2839	PRO	3.24098293812878	1.33761223668007	2.83059729874081	1.82523611660684	1.10423860320572	-0.393769600418061	-0.130646064891618	1.57852827241292	2.15006408183035	1.50025202360455
UFES2962	PRO	-1.81850230849932	-1.87838806076599	-1.3195676343395	-0.344610935138534	0.563974614566153	-0.768211595971621	-1.0011944634225	1.29793611358965	-2.14485521967583	-2.36575639377839
UFMG3018	PRO	1.33824595599061	-0.215881636006594	2.0617144144929	0.0549841182665207	-0.75789589829341	-0.662063234286621	1.50307518864794	1.57255580893676	-1.44715416279951	-0.189033142912227
UFMG3023	PRO	-2.46476154000879	1.70710855644237	3.53577126417597	-0.507623338684982	-0.0620601473142617	0.889730702584745	0.838024459220706	1.25647788657086	-0.757221439332457	-1.13682235391199
UFMG3026	PRO	0.514407588413173	0.171874043424959	2.15770886733334	0.243703359919942	0.412993489305183	0.0564917548932103	0.445241801683236	1.47053516697252	-0.405454682073528	2.31584050186804
UFMG3029	PRO	-0.25897264540153	3.34835483900734	2.71387286606951	-0.917896899965255	0.372421761453784	0.66907689082407	0.246494910621523	-2.35816280553647	2.27134115796166	4.88437821216293
